FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION
29904,613530,I,3/1/16 0:00,,F,Vehicle/Towed Trailer
30184,615038,D,3/13/16 0:00,42,M,Vehicle/Towed Trailer
29974,615062,I,3/16/16 0:00,27,M,Boating
30079,617096,D,3/8/16 0:00,30,M,Vehicle/Towed Trailer
31217,652062,D,7/5/16 0:00,53,F,Outside/Open Areas
30054,618362,D,4/4/16 0:00,41,M,Outside/Open Areas
30078,620150,D,3/9/16 0:00,75,M,Vehicle/Towed Trailer
30073,620339,D,3/3/16 0:00,23,M,In Water
30077,620757,D,3/9/16 0:00,22,M,Vehicle/Towed Trailer
30080,620797,D,3/12/16 0:00,,M,Boating
30117,621930,I,3/30/16 0:00,,M,Vehicle/Towed Trailer
30118,621930,I,3/30/16 0:00,,M,Vehicle/Towed Trailer
30185,623935,D,3/26/16 0:00,58,M,Outside/Open Areas
30144,625080,I,3/24/16 0:00,24,F,Vehicle/Towed Trailer
30145,625080,I,3/24/16 0:00,15,F,Vehicle/Towed Trailer
30146,625080,I,3/24/16 0:00,23,M,Vehicle/Towed Trailer
31499,656658,D,8/24/16 0:00,77,M,Vehicle/Towed Trailer
31508,656675,D,8/14/16 0:00,20,F,Vehicle/Towed Trailer
31522,656856,D,8/13/16 0:00,55,M,Outside/Open Areas
30159,625565,I,3/1/16 0:00,30,F,Vehicle/Towed Trailer
30160,625574,I,3/9/16 0:00,37,M,Vehicle/Towed Trailer
30162,625577,D,3/9/16 0:00,37,M,Vehicle/Towed Trailer
30190,626163,D,3/30/16 0:00,18,M,In Water
30177,626232,I,3/26/16 0:00,48,F,Vehicle/Towed Trailer
30191,626661,D,3/31/16 0:00,20,M,Boating
30192,626681,D,3/19/16 0:00,18,M,In Water
30415,642277,D,8/5/16 0:00,33,M,Vehicle/Towed Trailer
30420,642444,D,8/10/16 0:00,35,M,In Water
30453,643385,I,8/7/16 0:00,,M,Vehicle/Towed Trailer
31235,653173,D,7/21/16 0:00,67,M,In Water
31236,653174,D,7/22/16 0:00,71,M,In Water
31242,653270,D,7/19/16 0:00,77,F,Outside/Open Areas
31283,653918,I,7/18/16 0:00,26,F,Outside/Open Areas
31278,654005,D,7/27/16 0:00,54,M,Outside/Open Areas
31252,654026,D,7/28/16 0:00,73,M,Permanent Home
31256,654192,D,7/31/16 0:00,5,M,Outside/Open Areas
31269,654379,D,7/30/16 0:00,33,M,Unknown
31281,654635,D,7/20/16 0:00,17,M,Outside/Open Areas
30454,643399,D,8/15/16 0:00,78,F,Vehicle/Towed Trailer
30555,643846,D,8/13/16 0:00,38,M,In Water
31317,643847,I,8/12/16 0:00,67,F,Permanent Home
31318,643847,I,8/12/16 0:00,82,F,Permanent Home
31319,643847,I,8/13/16 0:00,59,M,Permanent Home
31320,643847,I,8/14/16 0:00,72,F,Permanent Home
31321,643847,I,8/18/16 0:00,69,M,Permanent Home
31322,643847,I,8/18/16 0:00,68,M,Permanent Home
30570,643848,D,8/9/16 0:00,29,M,In Water
30760,644682,D,8/19/16 0:00,45,M,Under Tree
30882,645493,I,8/18/16 0:00,,,Vehicle/Towed Trailer
30883,645493,I,8/18/16 0:00,,,Vehicle/Towed Trailer
30943,645987,D,8/13/16 0:00,50,M,Under Tree
30944,645987,D,8/24/16 0:00,46,M,Under Tree
31109,647324,D,8/10/16 0:00,15,M,In Water
31205,647441,D,9/2/16 0:00,23,M,Outside/Open Areas
31500,649000,D,8/14/16 0:00,34,M,In Water
31226,652603,I,8/11/16 0:00,21,M,In Water
31227,652603,I,8/14/16 0:00,11,M,In Water
31268,652604,I,8/20/16 0:00,5,F,In Water
31237,653253,D,8/11/16 0:00,64,F,In Water
31301,654062,D,8/16/16 0:00,44,F,Vehicle/Towed Trailer
31267,654363,I,8/25/16 0:00,78,M,In Water
31282,654793,D,8/25/16 0:00,34,M,In Water
31284,654842,D,8/1/16 0:00,78,F,Permanent Home
31285,654842,D,8/1/16 0:00,75,M,Permanent Home
31286,654842,D,8/2/16 0:00,49,M,Permanent Home
31287,654842,D,8/2/16 0:00,76,M,Permanent Home
31288,654842,I,8/2/16 0:00,61,M,Permanent Structure
31290,654843,I,8/7/16 0:00,61,M,Mobile/Trailer Home
31289,654843,D,8/7/16 0:00,65,M,Outside/Open Areas
31291,654843,D,8/8/16 0:00,84,F,Permanent Home
31292,654843,D,8/8/16 0:00,54,M,Permanent Home
31294,654844,I,8/19/16 0:00,68,M,Permanent Home
31293,654844,I,8/17/16 0:00,64,F,Permanent Structure
31295,654845,D,8/27/16 0:00,40,F,Outside/Open Areas
31300,655322,D,8/5/16 0:00,43,M,Outside/Open Areas
31507,655492,D,8/12/16 0:00,68,M,Outside/Open Areas
31484,655862,D,8/14/16 0:00,50,M,Unknown
31483,655862,I,8/17/16 0:00,93,F,Other
31363,655954,D,8/5/16 0:00,22,M,Outside/Open Areas
31518,656004,D,8/12/16 0:00,54,M,Vehicle/Towed Trailer
31519,656004,D,8/12/16 0:00,44,F,Vehicle/Towed Trailer
31504,656315,I,8/12/16 0:00,1,M,Vehicle/Towed Trailer
31498,656570,D,8/13/16 0:00,57,F,Vehicle/Towed Trailer
31423,656623,D,8/19/16 0:00,62,M,Vehicle/Towed Trailer
31506,656655,D,8/12/16 0:00,59,M,Outside/Open Areas
31505,656655,D,8/12/16 0:00,49,M,Vehicle/Towed Trailer
31469,656869,D,10/20/16 0:00,63,M,Permanent Home
31470,656910,I,10/3/16 0:00,,F,Outside/Open Areas
31524,658899,I,10/31/16 0:00,21,M,Vehicle/Towed Trailer
31532,659260,D,10/11/16 0:00,10,M,Vehicle/Towed Trailer
31534,659397,D,10/7/16 0:00,55,F,Mobile/Trailer Home
31567,660858,D,10/15/16 0:00,38,M,In Water
31586,661497,I,10/7/16 0:00,58,F,Permanent Home
31587,661497,I,10/7/16 0:00,82,M,Permanent Home
31588,661497,I,10/7/16 0:00,90,M,Permanent Home
31589,661497,I,10/7/16 0:00,90,F,Permanent Home
31591,661648,I,10/10/16 0:00,87,M,Outside/Open Areas
31593,661648,I,10/10/16 0:00,47,M,Outside/Open Areas
31592,661648,I,10/10/16 0:00,9,M,Permanent Home
31590,661648,D,10/7/16 0:00,63,F,Under Tree
31594,661648,I,10/14/16 0:00,52,M,Under Tree
31602,661928,I,11/17/16 0:00,44,M,Heavy Equipment/Construction
31640,662031,D,10/8/16 0:00,,M,Vehicle/Towed Trailer
31620,662592,D,10/16/16 0:00,13,M,In Water
31624,662961,I,10/29/16 0:00,31,M,Vehicle/Towed Trailer
31778,663094,D,10/8/16 0:00,22,M,In Water
31724,663368,I,10/8/16 0:00,30,M,Vehicle/Towed Trailer
31728,663369,D,10/9/16 0:00,51,M,Outside/Open Areas
31725,663369,D,10/9/16 0:00,19,F,Vehicle/Towed Trailer
31726,663369,D,10/9/16 0:00,30,M,Vehicle/Towed Trailer
31727,663369,D,10/9/16 0:00,67,M,Vehicle/Towed Trailer
31722,663378,I,11/29/16 0:00,40,M,Heavy Equipment/Construction
31721,663378,I,10/12/16 0:00,63,M,Other
31719,663378,D,10/9/16 0:00,81,F,Vehicle/Towed Trailer
31720,663378,D,10/9/16 0:00,53,M,Vehicle/Towed Trailer
31729,663379,I,10/8/16 0:00,30,M,Vehicle/Towed Trailer
31734,663380,D,10/9/16 0:00,54,M,Vehicle/Towed Trailer
31735,663380,D,10/9/16 0:00,47,F,Vehicle/Towed Trailer
31732,663526,D,10/9/16 0:00,65,M,Vehicle/Towed Trailer
31733,663526,D,10/9/16 0:00,51,F,Vehicle/Towed Trailer
31723,663538,D,10/9/16 0:00,74,M,Unknown
31757,664042,D,10/9/16 0:00,53,M,In Water
31760,664079,D,10/20/16 0:00,31,M,In Water
31761,664079,D,10/20/16 0:00,27,F,In Water
31762,664114,D,10/9/16 0:00,75,M,Vehicle/Towed Trailer
31523,656856,D,8/13/16 0:00,57,M,Outside/Open Areas
31520,656856,D,8/13/16 0:00,58,M,Vehicle/Towed Trailer
31521,656856,D,8/13/16 0:00,63,F,Vehicle/Towed Trailer
30122,610900,I,2/4/16 0:00,41,M,Outside/Open Areas
29788,611167,D,2/2/16 0:00,23,M,Outside/Open Areas
29789,611168,D,2/5/16 0:00,58,M,Outside/Open Areas
29818,611703,I,2/13/16 0:00,50,M,Vehicle/Towed Trailer
29819,611703,I,2/13/16 0:00,54,F,Vehicle/Towed Trailer
29820,611703,I,2/13/16 0:00,57,F,Vehicle/Towed Trailer
29947,612511,D,2/21/16 0:00,30,M,Outside/Open Areas
30109,613449,D,2/23/16 0:00,59,M,Mobile/Trailer Home
30110,613449,D,2/23/16 0:00,51,M,Mobile/Trailer Home
29932,613659,D,2/19/16 0:00,36,M,Outside/Open Areas
29935,614190,I,2/1/16 0:00,,,Vehicle/Towed Trailer
29936,614190,I,2/1/16 0:00,,,Vehicle/Towed Trailer
29937,614266,D,2/14/16 0:00,38,M,Boating
29940,614269,D,2/24/16 0:00,76,M,Boating
30059,614449,D,2/4/16 0:00,62,F,Outside/Open Areas
29983,615978,I,2/1/16 0:00,46,F,Vehicle/Towed Trailer
29984,615978,I,2/1/16 0:00,42,M,Vehicle/Towed Trailer
29986,615982,I,2/18/16 0:00,56,M,Vehicle/Towed Trailer
29996,616172,D,2/27/16 0:00,50,M,Outside/Open Areas
30055,616788,D,2/23/16 0:00,73,M,Mobile/Trailer Home
30049,618350,I,2/13/16 0:00,47,M,Vehicle/Towed Trailer
30050,618350,I,2/13/16 0:00,35,M,Vehicle/Towed Trailer
30057,618535,I,2/24/16 0:00,57,M,Vehicle/Towed Trailer
31495,657939,D,8/29/16 0:00,26,M,Outside/Open Areas
30067,619687,D,2/5/16 0:00,48,M,Under Tree
30068,619687,D,2/5/16 0:00,6,F,Under Tree
31502,658361,I,8/3/16 0:00,11,F,In Water
31503,658361,I,8/3/16 0:00,37,F,In Water
31517,658547,D,8/21/16 0:00,21,F,Outside/Open Areas
30120,622181,D,2/22/16 0:00,,M,Unknown
30121,622203,D,2/23/16 0:00,51,M,In Water
30128,622670,D,2/24/16 0:00,,M,In Water
30134,623305,D,2/8/16 0:00,27,F,Outside/Open Areas
